sourceTaxonId	sourceTaxonName	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	targetNote	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceSource	referenceDoi	referenceCitation
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	Feeding event	GEONAMES:5909050	All (coast and islands), British Columbia			1974/2009	Ford J.K.B Wright B.M. Ellis G.M. and Candy J.R. 2010. Chinook salmon predation by resident killer whales: seasonal and regional selectivity stock identity of prey and consumption rates. DFO Can. Sci. Advis. Sec. Res. Doc. 2009\101. iv + 43 p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	Feeding event	GEONAMES:5909050	All (coast and islands), British Columbia			1974/2009	Ford J.K.B Wright B.M. Ellis G.M. and Candy J.R. 2010. Chinook salmon predation by resident killer whales: seasonal and regional selectivity stock identity of prey and consumption rates. DFO Can. Sci. Advis. Sec. Res. Doc. 2009\101. iv + 43 p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	Feeding event	GEONAMES:5909050	All (coast and islands), British Columbia			1974/2009	Ford J.K.B Wright B.M. Ellis G.M. and Candy J.R. 2010. Chinook salmon predation by resident killer whales: seasonal and regional selectivity stock identity of prey and consumption rates. DFO Can. Sci. Advis. Sec. Res. Doc. 2009\101. iv + 43 p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	Feeding event	GEONAMES:5909050	All (coast and islands), British Columbia			1974/2009	Ford J.K.B Wright B.M. Ellis G.M. and Candy J.R. 2010. Chinook salmon predation by resident killer whales: seasonal and regional selectivity stock identity of prey and consumption rates. DFO Can. Sci. Advis. Sec. Res. Doc. 2009\101. iv + 43 p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	Feeding event	GEONAMES:5909050	All (coast and islands), British Columbia			1974/2009	Ford J.K.B Wright B.M. Ellis G.M. and Candy J.R. 2010. Chinook salmon predation by resident killer whales: seasonal and regional selectivity stock identity of prey and consumption rates. DFO Can. Sci. Advis. Sec. Res. Doc. 2009\101. iv + 43 p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	Feeding event	GEONAMES:5909050	All (coast and islands), British Columbia			1974/2009	Ford J.K.B Wright B.M. Ellis G.M. and Candy J.R. 2010. Chinook salmon predation by resident killer whales: seasonal and regional selectivity stock identity of prey and consumption rates. DFO Can. Sci. Advis. Sec. Res. Doc. 2009\101. iv + 43 p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	Feeding event	GEONAMES:5909050	All (coast and islands), British Columbia			1974/2009	Ford J.K.B Wright B.M. Ellis G.M. and Candy J.R. 2010. Chinook salmon predation by resident killer whales: seasonal and regional selectivity stock identity of prey and consumption rates. DFO Can. Sci. Advis. Sec. Res. Doc. 2009\101. iv + 43 p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	Feeding event	GEONAMES:5909050	All (coast and islands), British Columbia			1974/2009	Ford J.K.B Wright B.M. Ellis G.M. and Candy J.R. 2010. Chinook salmon predation by resident killer whales: seasonal and regional selectivity stock identity of prey and consumption rates. DFO Can. Sci. Advis. Sec. Res. Doc. 2009\101. iv + 43 p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	Feeding event	GEONAMES:5909050	All (coast and islands), British Columbia			1974/2009	Ford J.K.B Wright B.M. Ellis G.M. and Candy J.R. 2010. Chinook salmon predation by resident killer whales: seasonal and regional selectivity stock identity of prey and consumption rates. DFO Can. Sci. Advis. Sec. Res. Doc. 2009\101. iv + 43 p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	Feeding event	GEONAMES:5909050	All (coast and islands), British Columbia			1974/2009	Ford J.K.B Wright B.M. Ellis G.M. and Candy J.R. 2010. Chinook salmon predation by resident killer whales: seasonal and regional selectivity stock identity of prey and consumption rates. DFO Can. Sci. Advis. Sec. Res. Doc. 2009\101. iv + 43 p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	Feeding event	GEONAMES:5909050	All (coast and islands), British Columbia			1974/2009	Ford J.K.B Wright B.M. Ellis G.M. and Candy J.R. 2010. Chinook salmon predation by resident killer whales: seasonal and regional selectivity stock identity of prey and consumption rates. DFO Can. Sci. Advis. Sec. Res. Doc. 2009\101. iv + 43 p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	Feeding event	GEONAMES:5909050	All (coast and islands), British Columbia			1974/2009	Ford J.K.B Wright B.M. Ellis G.M. and Candy J.R. 2010. Chinook salmon predation by resident killer whales: seasonal and regional selectivity stock identity of prey and consumption rates. DFO Can. Sci. Advis. Sec. Res. Doc. 2009\101. iv + 43 p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	stomach sample	GEONAMES:4031789	Gulf of Alaska, Alaska 			1975/1978	Pitcher K. W. (1981). Prey of the Steller sea lion Eumetopias jubatus in the Gulf of Alaska. Fishery bulletin United States National Marine Fisheries Service.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	stomach sample	GEONAMES:4031789	Gulf of Alaska, Alaska			1975/1980	Calkins D. G. Pitcher K. W. Schneider K. B. and Murray N. (1982).Population assessment ecology and trophic relationships of Steller sea lions in the Gulf of Alaska. Outer Continental Shelf Environmental Assessment Program US Department of the Interior Bureau of Land Management.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	stomach sample	GEONAMES:4031789	Gulf of Alaska, Alaska			1975/1980	Calkins D. G. Pitcher K. W. Schneider K. B. and Murray N. (1982).Population assessment ecology and trophic relationships of Steller sea lions in the Gulf of Alaska. Outer Continental Shelf Environmental Assessment Program US Department of the Interior Bureau of Land Management.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	stomach sample	GEONAMES:5866574	Kodiak Island, Alaska			1975/1980	Calkins D. G. Pitcher K. W. Schneider K. B. and Murray N. (1982).Population assessment ecology and trophic relationships of Steller sea lions in the Gulf of Alaska. Outer Continental Shelf Environmental Assessment Program US Department of the Interior Bureau of Land Management.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	stomach sample	GEONAMES:5866574	Kodiak Island, Alaska			1975/1980	Calkins D. G. Pitcher K. W. Schneider K. B. and Murray N. (1982).Population assessment ecology and trophic relationships of Steller sea lions in the Gulf of Alaska. Outer Continental Shelf Environmental Assessment Program US Department of the Interior Bureau of Land Management.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	stomach sample	GEONAMES:5866574	Kodiak Island, Alaska			1975/1980	Calkins D. G. Pitcher K. W. Schneider K. B. and Murray N. (1982).Population assessment ecology and trophic relationships of Steller sea lions in the Gulf of Alaska. Outer Continental Shelf Environmental Assessment Program US Department of the Interior Bureau of Land Management.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	stomach sample	GEONAMES:5866574	Kodiak Island, Alaska			1975/1980	Calkins D. G. Pitcher K. W. Schneider K. B. and Murray N. (1982).Population assessment ecology and trophic relationships of Steller sea lions in the Gulf of Alaska. Outer Continental Shelf Environmental Assessment Program US Department of the Interior Bureau of Land Management.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	stomach sample	GEONAMES:5866574	Kodiak Island, Alaska			1975/1980	Calkins D. G. Pitcher K. W. Schneider K. B. and Murray N. (1982).Population assessment ecology and trophic relationships of Steller sea lions in the Gulf of Alaska. Outer Continental Shelf Environmental Assessment Program US Department of the Interior Bureau of Land Management.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	gastrointestinal tract	GEONAMES:5815135	South coast (Grays Harbor), Washington			1976/1977	National Marine Fisheries Service (NMFS). 1997. Investigation of Scientific Information on the Impacts of California Sea Lions and Pacific Harbor Seals on Salmonids and on the Coastal Ecosystems of Washington Oregon and California. U.S. Dep. Commer. NOAA Tech. Memo. NMFS-NWFSC-28 172 p. DATA: National Marine Fisheries Service Alaska Fisheries Science Center (AFSC) Marine Mammal Lab unpubl. data. 7600 Sand Point Way NE Seattle WA 98115.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	stomach sample	GEONAMES:5866573	Gulf of Alaska (Kodiak Island), Alaska			1976/1978	Merrick R. L. Chumbley M. K. and Byrd G. V. (1997). Diet diversity of Steller sea lions (Eumetopias jubatus) and their population decline in Alaska: a potential relationship. Canadian Journal of Fisheries and Aquatic Sciences 54(6) 1342-1348.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328615	Zalophus californianus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	feeding events of actively feeding sea lions (86 feeding events)	GEONAMES:5744337	South coast (Rogue river), Oregon			1976/1978	National Marine Fisheries Service (NMFS). 1997. Investigation of Scientific Information on the Impacts of California Sea Lions and Pacific Harbor Seals on Salmonids and on the Coastal Ecosystems of Washington Oregon and California. U.S. Dep. Commer. NOAA Tech. Memo. NMFS-NWFSC-28 172 p. DATA: Roffe T. and B. Mate. 1984. Abundance and feeding habits of pinnipeds in the Rogue River OR. J. Wildl. Manage. 48(4):1262­1274.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	feeding event	GEONAMES:5749210	Rogue river, Oregon			1976/1978	Roffe T. and B. Mate. 1984. Abundance and feeding habits of pinnipeds in the Rogue River OR. J. Wildl. Manage. 48(4):1262­1274.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	gastrointestinal tract	GEONAMES:5744337	South coast (Rogue river), Oregon			1976/1979	National Marine Fisheries Service (NMFS). 1997. Investigation of Scientific Information on the Impacts of California Sea Lions and Pacific Harbor Seals on Salmonids and on the Coastal Ecosystems of Washington Oregon and California. U.S. Dep. Commer. NOAA Tech. Memo. NMFS-NWFSC-28 172 p. DATA: Roffe T. and B. Mate. 1984. Abundance and feeding habits of pinnipeds in the Rogue River OR. J. Wildl. Manage. 48(4):1262­1274.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	feeding events of seals feeding actively (60 feeding events)	GEONAMES:5744337	South coast (Rogue river), Oregon			1976/1979	National Marine Fisheries Service (NMFS). 1997. Investigation of Scientific Information on the Impacts of California Sea Lions and Pacific Harbor Seals on Salmonids and on the Coastal Ecosystems of Washington Oregon and California. U.S. Dep. Commer. NOAA Tech. Memo. NMFS-NWFSC-28 172 p. DATA: Roffe T. and B. Mate. 1984. Abundance and feeding habits of pinnipeds in the Rogue River OR. J. Wildl. Manage. 48(4):1262­1274.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5744337	South coast (Rogue river), Oregon			1976/1979	National Marine Fisheries Service (NMFS). 1997. Investigation of Scientific Information on the Impacts of California Sea Lions and Pacific Harbor Seals on Salmonids and on the Coastal Ecosystems of Washington Oregon and California. U.S. Dep. Commer. NOAA Tech. Memo. NMFS-NWFSC-28 172 p. DATA: Roffe T. and B. Mate. 1984. Abundance and feeding habits of pinnipeds in the Rogue River OR. J. Wildl. Manage. 48(4):1262­1274.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5744337	North coast (Netarts Bay\Whiskey Cr.), Oregon			1977/1979	Brown R. and B. Mate. 1983. Abundance movements and feeding habits of harbor seals Phoca vitulina at Netarts and Tillamook Bays Oregon. Fish. Bull. U.S. 81:291­301. 	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5807483	Protection island, Washington			1978/1979	Everitt R. D. Gearin P. J. Skidmore J. S. and DeLong R. L. (1981). Prey items of harbor seals and California sea lions in Puget Sound Washington. The Murrelet 83-86.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5807483	Protection island, Washington			1978/1979	Everitt R. D. Gearin P. J. Skidmore J. S. and DeLong R. L. (1981). Prey items of harbor seals and California sea lions in Puget Sound Washington. The Murrelet 83-86.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5807517	Puget Sound, Washington			1978/1979	Everitt R. D. Gearin P. J. Skidmore J. S. and DeLong R. L. (1981). Prey items of harbor seals and California sea lions in Puget Sound Washington. The Murrelet 83-86.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328615	Zalophus californianus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	gastrointestinal tract	GEONAMES:5744337	South coast (Rogue river), Oregon			1978/1979	National Marine Fisheries Service (NMFS). 1997. Investigation of Scientific Information on the Impacts of California Sea Lions and Pacific Harbor Seals on Salmonids and on the Coastal Ecosystems of Washington Oregon and California. U.S. Dep. Commer. NOAA Tech. Memo. NMFS-NWFSC-28 172 p. DATA: Roffe T. and B. Mate. 1984. Abundance and feeding habits of pinnipeds in the Rogue River OR. J. Wildl. Manage. 48(4):1262­1274.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328615	Zalophus californianus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	gastrointestinal tract	GEONAMES:5566349	North coast (Klamath river), California			1978/1979	National Marine Fisheries Service (NMFS). 1997. Investigation of Scientific Information on the Impacts of California Sea Lions and Pacific Harbor Seals on Salmonids and on the Coastal Ecosystems of Washington Oregon and California. U.S. Dep. Commer. NOAA Tech. Memo. NMFS-NWFSC-28 172 p. DATA: Bowlby C. E. 1981. Feeding behavior of pinnipeds in the Klamath River northern California. M.A. Thesis Humboldt State Univ. Arcata CA 74 p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328615	Zalophus californianus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5566349	North coast (Klamath river), California			1978/1979	National Marine Fisheries Service (NMFS). 1997. Investigation of Scientific Information on the Impacts of California Sea Lions and Pacific Harbor Seals on Salmonids and on the Coastal Ecosystems of Washington Oregon and California. U.S. Dep. Commer. NOAA Tech. Memo. NMFS-NWFSC-28 172 p. DATA: Bowlby C. E. 1981. Feeding behavior of pinnipeds in the Klamath River northern California. M.A. Thesis Humboldt State Univ. Arcata CA 74 p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328615	Zalophus californianus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	feeding events of actively feeding sea lions (1126 feeding events)	GEONAMES:5566349	North coast (Klamath river), California			1978/1979	National Marine Fisheries Service (NMFS). 1997. Investigation of Scientific Information on the Impacts of California Sea Lions and Pacific Harbor Seals on Salmonids and on the Coastal Ecosystems of Washington Oregon and California. U.S. Dep. Commer. NOAA Tech. Memo. NMFS-NWFSC-28 172 p. DATA: Bowlby C. E. 1981. Feeding behavior of pinnipeds in the Klamath River northern California. M.A. Thesis Humboldt State Univ. Arcata CA 74 p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	gastrointestinal tract	GEONAMES:5566349	North coast (Klamath river), California			1978/1979	National Marine Fisheries Service (NMFS). 1997. Investigation of Scientific Information on the Impacts of California Sea Lions and Pacific Harbor Seals on Salmonids and on the Coastal Ecosystems of Washington Oregon and California. U.S. Dep. Commer. NOAA Tech. Memo. NMFS-NWFSC-28 172 p. DATA: Bowlby C. E. 1981. Feeding behavior of pinnipeds in the Klamath River northern California. M.A. Thesis Humboldt State Univ. Arcata CA 74 p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5566349	North coast (Klamath river), California			1978/1979	National Marine Fisheries Service (NMFS). 1997. Investigation of Scientific Information on the Impacts of California Sea Lions and Pacific Harbor Seals on Salmonids and on the Coastal Ecosystems of Washington Oregon and California. U.S. Dep. Commer. NOAA Tech. Memo. NMFS-NWFSC-28 172 p. DATA: Bowlby C. E. 1981. Feeding behavior of pinnipeds in the Klamath River northern California. M.A. Thesis Humboldt State Univ. Arcata CA 74 p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5720494	Coos Bay, Oregon			1978/1981	Graybill M. R. (1981). Haul out patterns and diet of harbor seals Phoca vitulina in Coos County Oregon. Thesis (M.S.)--University of Oregon.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
